location,level,month,species,Hg [Mg],time
Pinatubo,D,10,Hg0,69.65696716308594,124
Pinatubo,D,10,Hg0,69.11283111572266,126
Pinatubo,D,10,Hg0,68.58917236328125,128
Pinatubo,D,10,Hg0,68.0641860961914,130
Pinatubo,D,10,Hg0,67.50497436523438,132
Pinatubo,D,10,Hg0,66.93408966064453,134
Pinatubo,D,10,Hg0,66.37737274169922,136
Pinatubo,D,10,Hg0,65.84410095214844,138
Pinatubo,D,10,Hg0,65.31475830078125,140
Pinatubo,D,10,Hg0,64.7933349609375,142
Pinatubo,D,10,Hg0,64.2556381225586,144
Pinatubo,D,10,Hg0,63.7091064453125,146
Pinatubo,D,10,Hg0,63.1799430847168,148
Pinatubo,D,10,Hg0,62.69465637207031,150
Pinatubo,D,10,Hg0,62.23124694824219,152
Pinatubo,D,10,Hg0,61.76490020751953,154
Pinatubo,D,10,Hg0,61.29669189453125,156
Pinatubo,D,10,Hg0,60.83108901977539,158
Pinatubo,D,10,Hg0,60.3745231628418,160
Pinatubo,D,10,Hg0,59.90300369262695,162
Pinatubo,D,10,Hg0,59.425472259521484,164
Pinatubo,D,10,Hg0,58.94889450073242,166
Pinatubo,D,10,Hg0,58.49968719482422,168
Pinatubo,D,10,Hg0,58.06863784790039,170
Pinatubo,D,10,Hg0,57.62718963623047,172
Pinatubo,D,10,Hg0,57.197845458984375,174
Pinatubo,D,10,Hg0,56.769412994384766,176
Pinatubo,D,10,Hg0,56.34101486206055,178
Pinatubo,D,10,Hg0,55.93043518066406,180
Pinatubo,5,10,HGCL2,2.633230686187744,2
Pinatubo,5,10,HGCL2,2.5877702236175537,4
Pinatubo,5,10,HGCL2,2.56752347946167,6
Pinatubo,5,10,HGCL2,2.5562801361083984,8
Pinatubo,5,10,HGCL2,2.549419403076172,10
Pinatubo,5,10,HGCL2,2.54197359085083,12
Pinatubo,5,10,HGCL2,2.5343234539031982,14
Pinatubo,5,10,HGCL2,2.526688575744629,16
Pinatubo,5,10,HGCL2,2.5195746421813965,18
Pinatubo,5,10,HGCL2,2.5115647315979004,20
Pinatubo,5,10,HGCL2,2.502406597137451,22
Pinatubo,5,10,HGCL2,2.492910385131836,24
Pinatubo,5,10,HGCL2,2.4823882579803467,26
Pinatubo,5,10,HGCL2,2.4712741374969482,28
Pinatubo,5,10,HGCL2,2.458901882171631,30
Pinatubo,5,10,HGCL2,2.445831775665283,32
Pinatubo,5,10,HGCL2,2.433166742324829,34
Pinatubo,5,10,HGCL2,2.4206113815307617,36
Pinatubo,5,10,HGCL2,2.407853841781616,38
Pinatubo,5,10,HGCL2,2.394897222518921,40
Pinatubo,5,10,HGCL2,2.381288766860962,42
Pinatubo,5,10,HGCL2,2.367591381072998,44
Pinatubo,5,10,HGCL2,2.3538060188293457,46
Pinatubo,5,10,HGCL2,2.3398823738098145,48
Pinatubo,5,10,HGCL2,2.3250865936279297,50
Pinatubo,5,10,HGCL2,2.3100054264068604,52
Pinatubo,5,10,HGCL2,2.29499888420105,54
Pinatubo,5,10,HGCL2,2.280108690261841,56
Pinatubo,5,10,HGCL2,2.265465021133423,58
Pinatubo,5,10,HGCL2,2.2508485317230225,60
Pinatubo,5,10,HGCL2,2.2354395389556885,62
Pinatubo,5,10,HGCL2,2.220153331756592,64
Pinatubo,5,10,HGCL2,2.204955816268921,66
Pinatubo,5,10,HGCL2,2.189671754837036,68
Pinatubo,5,10,HGCL2,2.1747517585754395,70
Pinatubo,5,10,HGCL2,2.160101890563965,72
Pinatubo,5,10,HGCL2,2.144585371017456,74
Pinatubo,5,10,HGCL2,2.129578113555908,76
Pinatubo,5,10,HGCL2,2.1145358085632324,78
Pinatubo,5,10,HGCL2,2.099672317504883,80
Pinatubo,5,10,HGCL2,2.0845658779144287,82
Pinatubo,5,10,HGCL2,2.0694408416748047,84
Pinatubo,5,10,HGCL2,2.0541255474090576,86
Pinatubo,5,10,HGCL2,2.039073944091797,88
Pinatubo,5,10,HGCL2,2.0239417552948,90
Pinatubo,5,10,HGCL2,2.009077310562134,92
Pinatubo,5,10,HGCL2,1.9944392442703247,94
Pinatubo,5,10,HGCL2,1.9788905382156372,96
Pinatubo,5,10,HGCL2,1.9638094902038574,98
Pinatubo,5,10,HGCL2,1.9487240314483643,100
Pinatubo,5,10,HGCL2,1.933664083480835,102
Pinatubo,5,10,HGCL2,1.9183918237686157,104
Pinatubo,5,10,HGCL2,1.9033111333847046,106
Pinatubo,5,10,HGCL2,1.8884153366088867,108
Pinatubo,5,10,HGCL2,1.8737059831619263,110
Pinatubo,5,10,HGCL2,1.8587982654571533,112
Pinatubo,5,10,HGCL2,1.8437676429748535,114
Pinatubo,5,10,HGCL2,1.8291547298431396,116
Pinatubo,5,10,HGCL2,1.8146250247955322,118
Pinatubo,5,10,HGCL2,1.7997955083847046,120
Pinatubo,5,10,HGCL2,1.7845830917358398,122
Pinatubo,5,10,HGCL2,1.769105076789856,124
Pinatubo,5,10,HGCL2,1.754235029220581,126
Pinatubo,5,10,HGCL2,1.7399392127990723,128
Pinatubo,5,10,HGCL2,1.7255821228027344,130
Pinatubo,5,10,HGCL2,1.7102800607681274,132
Pinatubo,5,10,HGCL2,1.6946507692337036,134
Pinatubo,5,10,HGCL2,1.6794062852859497,136
Pinatubo,5,10,HGCL2,1.664860486984253,138
Pinatubo,5,10,HGCL2,1.6504684686660767,140
Pinatubo,5,10,HGCL2,1.6363329887390137,142
Pinatubo,5,10,HGCL2,1.621725082397461,144
Pinatubo,5,10,HGCL2,1.6068706512451172,146
Pinatubo,5,10,HGCL2,1.592463493347168,148
Pinatubo,5,10,HGCL2,1.5793298482894897,150
Pinatubo,5,10,HGCL2,1.5668445825576782,152
Pinatubo,5,10,HGCL2,1.5542762279510498,154
Pinatubo,5,10,HGCL2,1.541660189628601,156
Pinatubo,5,10,HGCL2,1.5291160345077515,158
Pinatubo,5,10,HGCL2,1.5168423652648926,160
Pinatubo,5,10,HGCL2,1.5041800737380981,162
Pinatubo,5,10,HGCL2,1.4913474321365356,164
Pinatubo,5,10,HGCL2,1.4785487651824951,166
Pinatubo,5,10,HGCL2,1.4665234088897705,168
Pinatubo,5,10,HGCL2,1.4549864530563354,170
Pinatubo,5,10,HGCL2,1.4431729316711426,172
Pinatubo,5,10,HGCL2,1.4317203760147095,174
Pinatubo,5,10,HGCL2,1.4203068017959595,176
Pinatubo,5,10,HGCL2,1.4089078903198242,178
Pinatubo,5,10,HGCL2,1.3979750871658325,180
Pinatubo,10,10,HGCL2,4.326656341552734,2
Pinatubo,10,10,HGCL2,4.221659183502197,4
Pinatubo,10,10,HGCL2,4.193191051483154,6
Pinatubo,10,10,HGCL2,4.179040431976318,8
Pinatubo,10,10,HGCL2,4.1703925132751465,10
Pinatubo,10,10,HGCL2,4.1605706214904785,12
Pinatubo,10,10,HGCL2,4.150718688964844,14
Pinatubo,10,10,HGCL2,4.140877723693848,16
Pinatubo,10,10,HGCL2,4.131129264831543,18
Pinatubo,10,10,HGCL2,4.1195220947265625,20
Pinatubo,10,10,HGCL2,4.10612154006958,22
Pinatubo,10,10,HGCL2,4.092193603515625,24
Pinatubo,10,10,HGCL2,4.076658725738525,26
Pinatubo,10,10,HGCL2,4.060216426849365,28
Pinatubo,10,10,HGCL2,4.04179573059082,30
Pinatubo,10,10,HGCL2,4.022515296936035,32
Pinatubo,10,10,HGCL2,4.003568649291992,34
Pinatubo,10,10,HGCL2,3.984633207321167,36
Pinatubo,10,10,HGCL2,3.965271472930908,38
Pinatubo,10,10,HGCL2,3.9456307888031006,40
Pinatubo,10,10,HGCL2,3.9249300956726074,42
Pinatubo,10,10,HGCL2,3.904110908508301,44
Pinatubo,10,10,HGCL2,3.883108377456665,46
Pinatubo,10,10,HGCL2,3.8617312908172607,48
Pinatubo,10,10,HGCL2,3.8389475345611572,50
Pinatubo,10,10,HGCL2,3.8157169818878174,52
Pinatubo,10,10,HGCL2,3.7926695346832275,54
Pinatubo,10,10,HGCL2,3.769782066345215,56
Pinatubo,10,10,HGCL2,3.7472293376922607,58
Pinatubo,10,10,HGCL2,3.724731922149658,60
Pinatubo,10,10,HGCL2,3.701010227203369,62
Pinatubo,10,10,HGCL2,3.6774325370788574,64
Pinatubo,10,10,HGCL2,3.6539669036865234,66
Pinatubo,10,10,HGCL2,3.6302947998046875,68
Pinatubo,10,10,HGCL2,3.607146739959717,70
Pinatubo,10,10,HGCL2,3.584430694580078,72
Pinatubo,10,10,HGCL2,3.5603082180023193,74
Pinatubo,10,10,HGCL2,3.5369362831115723,76
Pinatubo,10,10,HGCL2,3.5134568214416504,78
Pinatubo,10,10,HGCL2,3.4902243614196777,80
Pinatubo,10,10,HGCL2,3.4666221141815186,82
Pinatubo,10,10,HGCL2,3.442985773086548,84
Pinatubo,10,10,HGCL2,3.4189958572387695,86
Pinatubo,10,10,HGCL2,3.395434856414795,88
Pinatubo,10,10,HGCL2,3.371734857559204,90
Pinatubo,10,10,HGCL2,3.3483903408050537,92
Pinatubo,10,10,HGCL2,3.325397253036499,94
Pinatubo,10,10,HGCL2,3.3010079860687256,96
Pinatubo,10,10,HGCL2,3.277320146560669,98
Pinatubo,10,10,HGCL2,3.2536065578460693,100
Pinatubo,10,10,HGCL2,3.229858160018921,102
Pinatubo,10,10,HGCL2,3.205808401107788,104
Pinatubo,10,10,HGCL2,3.1820459365844727,106
Pinatubo,10,10,HGCL2,3.158572196960449,108
Pinatubo,10,10,HGCL2,3.1352803707122803,110
Pinatubo,10,10,HGCL2,3.111618995666504,112
Pinatubo,10,10,HGCL2,3.087778091430664,114
Pinatubo,10,10,HGCL2,3.0646026134490967,116
Pinatubo,10,10,HGCL2,3.041551113128662,118
Pinatubo,10,10,HGCL2,3.0179784297943115,120
Pinatubo,10,10,HGCL2,2.9937827587127686,122
Pinatubo,10,10,HGCL2,2.9691755771636963,124
Pinatubo,10,10,HGCL2,2.945462942123413,126
Pinatubo,10,10,HGCL2,2.9226465225219727,128
Pinatubo,10,10,HGCL2,2.899761915206909,130
Pinatubo,10,10,HGCL2,2.875380039215088,132
Pinatubo,10,10,HGCL2,2.8504836559295654,134
Pinatubo,10,10,HGCL2,2.8262031078338623,136
Pinatubo,10,10,HGCL2,2.8029720783233643,138
Pinatubo,10,10,HGCL2,2.7799293994903564,140
Pinatubo,10,10,HGCL2,2.757249593734741,142
Pinatubo,10,10,HGCL2,2.733846426010132,144
Pinatubo,10,10,HGCL2,2.7100539207458496,146
Pinatubo,10,10,HGCL2,2.687002420425415,148
Pinatubo,10,10,HGCL2,2.6658999919891357,150
Pinatubo,10,10,HGCL2,2.6457765102386475,152
Pinatubo,10,10,HGCL2,2.625523328781128,154
Pinatubo,10,10,HGCL2,2.605187177658081,156
Pinatubo,10,10,HGCL2,2.5849640369415283,158
Pinatubo,10,10,HGCL2,2.5651469230651855,160
Pinatubo,10,10,HGCL2,2.5446856021881104,162
Pinatubo,10,10,HGCL2,2.5239579677581787,164
Pinatubo,10,10,HGCL2,2.5032758712768555,166
Pinatubo,10,10,HGCL2,2.4837968349456787,168
Pinatubo,10,10,HGCL2,2.4651033878326416,170
Pinatubo,10,10,HGCL2,2.4459614753723145,172
Pinatubo,10,10,HGCL2,2.427358388900757,174
Pinatubo,10,10,HGCL2,2.4088027477264404,176
Pinatubo,10,10,HGCL2,2.3902552127838135,178
Pinatubo,10,10,HGCL2,2.372473955154419,180
Pinatubo,20,10,HGCL2,7.5322394371032715,2
Pinatubo,20,10,HGCL2,7.330291271209717,4
Pinatubo,20,10,HGCL2,7.279108047485352,6
Pinatubo,20,10,HGCL2,7.2554473876953125,8
Pinatubo,20,10,HGCL2,7.242359161376953,10
Pinatubo,20,10,HGCL2,7.227380752563477,12
Pinatubo,20,10,HGCL2,7.211945056915283,14
Pinatubo,20,10,HGCL2,7.196551322937012,16
Pinatubo,20,10,HGCL2,7.180612564086914,18
Pinatubo,20,10,HGCL2,7.16103982925415,20
Pinatubo,20,10,HGCL2,7.138405799865723,22
Pinatubo,20,10,HGCL2,7.115043640136719,24
Pinatubo,20,10,HGCL2,7.088984966278076,26
Pinatubo,20,10,HGCL2,7.061478137969971,28
Pinatubo,20,10,HGCL2,7.030585289001465,30
Pinatubo,20,10,HGCL2,6.9985527992248535,32
Pinatubo,20,10,HGCL2,6.966792583465576,34
Pinatubo,20,10,HGCL2,6.934939384460449,36
Pinatubo,20,10,HGCL2,6.9023051261901855,38
Pinatubo,20,10,HGCL2,6.869239330291748,40
Pinatubo,20,10,HGCL2,6.834316730499268,42
Pinatubo,20,10,HGCL2,6.799219608306885,44
Pinatubo,20,10,HGCL2,6.763773441314697,46
Pinatubo,20,10,HGCL2,6.727524280548096,48
Pinatubo,20,10,HGCL2,6.688817024230957,50
Pinatubo,20,10,HGCL2,6.649356365203857,52
Pinatubo,20,10,HGCL2,6.610276222229004,54
Pinatubo,20,10,HGCL2,6.571453094482422,56
Pinatubo,20,10,HGCL2,6.533156394958496,58
Pinatubo,20,10,HGCL2,6.494960308074951,60
Pinatubo,20,10,HGCL2,6.454686641693115,62
Pinatubo,20,10,HGCL2,6.414624214172363,64
Pinatubo,20,10,HGCL2,6.3747239112854,66
Pinatubo,20,10,HGCL2,6.3344035148620605,68
Pinatubo,20,10,HGCL2,6.294947624206543,70
Pinatubo,20,10,HGCL2,6.2562479972839355,72
Pinatubo,20,10,HGCL2,6.215097904205322,74
Pinatubo,20,10,HGCL2,6.175192832946777,76
Pinatubo,20,10,HGCL2,6.135054588317871,78
Pinatubo,20,10,HGCL2,6.095309257507324,80
Pinatubo,20,10,HGCL2,6.054937839508057,82
Pinatubo,20,10,HGCL2,6.014510631561279,84
Pinatubo,20,10,HGCL2,5.973427772521973,86
Pinatubo,20,10,HGCL2,5.933095932006836,88
Pinatubo,20,10,HGCL2,5.892519474029541,90
Pinatubo,20,10,HGCL2,5.852499961853027,92
Pinatubo,20,10,HGCL2,5.813077449798584,94
Pinatubo,20,10,HGCL2,5.771305561065674,96
Pinatubo,20,10,HGCL2,5.730706691741943,98
Pinatubo,20,10,HGCL2,5.690049648284912,100
Pinatubo,20,10,HGCL2,5.64926815032959,102
Pinatubo,20,10,HGCL2,5.608001232147217,104
Pinatubo,20,10,HGCL2,5.56721830368042,106
Pinatubo,20,10,HGCL2,5.526939392089844,108
Pinatubo,20,10,HGCL2,5.486857891082764,110
Pinatubo,20,10,HGCL2,5.446107387542725,112
Pinatubo,20,10,HGCL2,5.4050679206848145,114
Pinatubo,20,10,HGCL2,5.365180969238281,116
Pinatubo,20,10,HGCL2,5.325503826141357,118
Pinatubo,20,10,HGCL2,5.28489351272583,120
Pinatubo,20,10,HGCL2,5.243200778961182,122
Pinatubo,20,10,HGCL2,5.200817584991455,124
Pinatubo,20,10,HGCL2,5.159912109375,126
Pinatubo,20,10,HGCL2,5.120543956756592,128
Pinatubo,20,10,HGCL2,5.0810866355896,130
Pinatubo,20,10,HGCL2,5.039061546325684,132
Pinatubo,20,10,HGCL2,4.9961628913879395,134
Pinatubo,20,10,HGCL2,4.954331874847412,136
Pinatubo,20,10,HGCL2,4.9142560958862305,138
Pinatubo,20,10,HGCL2,4.874462127685547,140
Pinatubo,20,10,HGCL2,4.835259437561035,142
Pinatubo,20,10,HGCL2,4.794837951660156,144
Pinatubo,20,10,HGCL2,4.753759384155273,146
Pinatubo,20,10,HGCL2,4.713984966278076,148
Pinatubo,20,10,HGCL2,4.677500247955322,150
Pinatubo,20,10,HGCL2,4.642658233642578,152
Pinatubo,20,10,HGCL2,4.607590675354004,154
Pinatubo,20,10,HGCL2,4.572382926940918,156
Pinatubo,20,10,HGCL2,4.537374019622803,158
Pinatubo,20,10,HGCL2,4.503041744232178,160
Pinatubo,20,10,HGCL2,4.467583179473877,162
Pinatubo,20,10,HGCL2,4.431679725646973,164
Pinatubo,20,10,HGCL2,4.395847320556641,166
Pinatubo,20,10,HGCL2,4.362070083618164,168
Pinatubo,20,10,HGCL2,4.329653263092041,170
Pinatubo,20,10,HGCL2,4.2964582443237305,172
Pinatubo,20,10,HGCL2,4.264161586761475,174
Pinatubo,20,10,HGCL2,4.231938362121582,176
Pinatubo,20,10,HGCL2,4.199723243713379,178
Pinatubo,20,10,HGCL2,4.1688456535339355,180
Pinatubo,30,10,HGCL2,97.37295532226562,2
Pinatubo,30,10,HGCL2,85.7032699584961,4
Pinatubo,30,10,HGCL2,81.34556579589844,6
Pinatubo,30,10,HGCL2,79.5770263671875,8
Pinatubo,30,10,HGCL2,78.33094024658203,10
Pinatubo,30,10,HGCL2,77.22372436523438,12
Pinatubo,30,10,HGCL2,75.54791259765625,14
Pinatubo,30,10,HGCL2,74.48538208007812,16
Pinatubo,30,10,HGCL2,73.35551452636719,18
Pinatubo,30,10,HGCL2,72.33338165283203,20
Pinatubo,30,10,HGCL2,71.33434295654297,22
Pinatubo,30,10,HGCL2,70.570556640625,24
Pinatubo,30,10,HGCL2,69.90400695800781,26
Pinatubo,30,10,HGCL2,69.2066879272461,28
Pinatubo,30,10,HGCL2,68.54682159423828,30
Pinatubo,30,10,HGCL2,67.86763000488281,32
Pinatubo,30,10,HGCL2,67.26596069335938,34
Pinatubo,30,10,HGCL2,66.71073150634766,36
Pinatubo,30,10,HGCL2,66.18351745605469,38
Pinatubo,30,10,HGCL2,65.72952270507812,40
Pinatubo,30,10,HGCL2,65.30130004882812,42
Pinatubo,30,10,HGCL2,64.90482330322266,44
Pinatubo,30,10,HGCL2,64.51661682128906,46
Pinatubo,30,10,HGCL2,64.11869049072266,48
Pinatubo,30,10,HGCL2,63.7072868347168,50
Pinatubo,30,10,HGCL2,63.301719665527344,52
Pinatubo,30,10,HGCL2,62.91524124145508,54
Pinatubo,30,10,HGCL2,62.53669357299805,56
Pinatubo,30,10,HGCL2,62.16055679321289,58
Pinatubo,30,10,HGCL2,61.788936614990234,60
Pinatubo,30,10,HGCL2,61.39970016479492,62
Pinatubo,30,10,HGCL2,61.011329650878906,64
Pinatubo,30,10,HGCL2,60.62482452392578,66
Pinatubo,30,10,HGCL2,60.230369567871094,68
Pinatubo,30,10,HGCL2,59.84464645385742,70
Pinatubo,30,10,HGCL2,59.46712875366211,72
Pinatubo,30,10,HGCL2,59.063995361328125,74
Pinatubo,30,10,HGCL2,58.671634674072266,76
Pinatubo,30,10,HGCL2,58.27748107910156,78
Pinatubo,30,10,HGCL2,57.88671112060547,80
Pinatubo,30,10,HGCL2,57.49250793457031,82
Pinatubo,30,10,HGCL2,57.09864807128906,84
Pinatubo,30,10,HGCL2,56.69871520996094,86
Pinatubo,30,10,HGCL2,56.3079833984375,88
Pinatubo,30,10,HGCL2,55.91780090332031,90
Pinatubo,30,10,HGCL2,55.52805709838867,92
Pinatubo,30,10,HGCL2,55.14555740356445,94
Pinatubo,30,10,HGCL2,54.74529266357422,96
Pinatubo,30,10,HGCL2,54.356109619140625,98
Pinatubo,30,10,HGCL2,53.96662902832031,100
Pinatubo,30,10,HGCL2,53.57197952270508,102
Pinatubo,30,10,HGCL2,53.178409576416016,104
Pinatubo,30,10,HGCL2,52.791259765625,106
Pinatubo,30,10,HGCL2,52.41072463989258,108
Pinatubo,30,10,HGCL2,52.02541732788086,110
Pinatubo,30,10,HGCL2,51.6322021484375,112
Pinatubo,30,10,HGCL2,51.23945236206055,114
Pinatubo,30,10,HGCL2,50.86064529418945,116
Pinatubo,30,10,HGCL2,50.48383712768555,118
Pinatubo,30,10,HGCL2,50.0956916809082,120
Pinatubo,30,10,HGCL2,49.69878387451172,122
Pinatubo,30,10,HGCL2,49.298316955566406,124
Pinatubo,30,10,HGCL2,48.90877151489258,126
Pinatubo,30,10,HGCL2,48.53425216674805,128
Pinatubo,30,10,HGCL2,48.16276550292969,130
Pinatubo,30,10,HGCL2,47.76865768432617,132
Pinatubo,30,10,HGCL2,47.3692626953125,134
Pinatubo,30,10,HGCL2,46.980953216552734,136
Pinatubo,30,10,HGCL2,46.6057243347168,138
Pinatubo,30,10,HGCL2,46.2299690246582,140
Pinatubo,30,10,HGCL2,45.85823440551758,142
Pinatubo,30,10,HGCL2,45.47909164428711,144
Pinatubo,30,10,HGCL2,45.09774398803711,146
Pinatubo,30,10,HGCL2,44.7320556640625,148
Pinatubo,30,10,HGCL2,44.38998794555664,150
Pinatubo,30,10,HGCL2,44.0570182800293,152
Pinatubo,30,10,HGCL2,43.72343444824219,154
Pinatubo,30,10,HGCL2,43.3900146484375,156
Pinatubo,30,10,HGCL2,43.05984115600586,158
Pinatubo,30,10,HGCL2,42.734405517578125,160
Pinatubo,30,10,HGCL2,42.398460388183594,162
Pinatubo,30,10,HGCL2,42.06044006347656,164
Pinatubo,30,10,HGCL2,41.72444152832031,166
Pinatubo,30,10,HGCL2,41.40560531616211,168
Pinatubo,30,10,HGCL2,41.10042953491211,170
Pinatubo,30,10,HGCL2,40.7886848449707,172
Pinatubo,30,10,HGCL2,40.481719970703125,174
Pinatubo,30,10,HGCL2,40.1751594543457,176
Pinatubo,30,10,HGCL2,39.86913299560547,178
Pinatubo,30,10,HGCL2,39.57817077636719,180
Pinatubo,35,10,HGCL2,99.93833923339844,2
Pinatubo,35,10,HGCL2,99.89093017578125,4
Pinatubo,35,10,HGCL2,99.86808776855469,6
Pinatubo,35,10,HGCL2,99.84282684326172,8
Pinatubo,35,10,HGCL2,99.81468200683594,10
Pinatubo,35,10,HGCL2,99.78215789794922,12
Pinatubo,35,10,HGCL2,99.75344848632812,14
Pinatubo,35,10,HGCL2,99.73139953613281,16
Pinatubo,35,10,HGCL2,99.71269989013672,18
Pinatubo,35,10,HGCL2,99.69051361083984,20
Pinatubo,35,10,HGCL2,99.66575622558594,22
Pinatubo,35,10,HGCL2,99.64019775390625,24
Pinatubo,35,10,HGCL2,99.61132049560547,26
Pinatubo,35,10,HGCL2,99.58026885986328,28
Pinatubo,35,10,HGCL2,99.54398345947266,30
Pinatubo,35,10,HGCL2,99.50593566894531,32
Pinatubo,35,10,HGCL2,99.45809173583984,34
Pinatubo,35,10,HGCL2,99.4046401977539,36
Pinatubo,35,10,HGCL2,99.34432220458984,38
Pinatubo,35,10,HGCL2,99.27761840820312,40
Pinatubo,35,10,HGCL2,99.19784545898438,42
Pinatubo,35,10,HGCL2,99.11309051513672,44
Pinatubo,35,10,HGCL2,99.02336883544922,46
Pinatubo,35,10,HGCL2,98.92350769042969,48
Pinatubo,35,10,HGCL2,98.8091049194336,50
Pinatubo,35,10,HGCL2,98.68726348876953,52
Pinatubo,35,10,HGCL2,98.5610122680664,54
Pinatubo,35,10,HGCL2,98.42871856689453,56
Pinatubo,35,10,HGCL2,98.29430389404297,58
Pinatubo,35,10,HGCL2,98.15493774414062,60
Pinatubo,35,10,HGCL2,98.0019302368164,62
Pinatubo,35,10,HGCL2,97.84479522705078,64
Pinatubo,35,10,HGCL2,97.68437194824219,66
Pinatubo,35,10,HGCL2,97.51722717285156,68
Pinatubo,35,10,HGCL2,97.34727478027344,70
Pinatubo,35,10,HGCL2,97.1771240234375,72
Pinatubo,35,10,HGCL2,96.9903335571289,74
Pinatubo,35,10,HGCL2,96.80315399169922,76
Pinatubo,35,10,HGCL2,96.60539245605469,78
Pinatubo,35,10,HGCL2,96.40485382080078,80
Pinatubo,35,10,HGCL2,96.19778442382812,82
Pinatubo,35,10,HGCL2,95.98664093017578,84
Pinatubo,35,10,HGCL2,95.76226043701172,86
Pinatubo,35,10,HGCL2,95.53583526611328,88
Pinatubo,35,10,HGCL2,95.29927825927734,90
Pinatubo,35,10,HGCL2,95.0649642944336,92
Pinatubo,35,10,HGCL2,94.82949829101562,94
Pinatubo,35,10,HGCL2,94.57196807861328,96
Pinatubo,35,10,HGCL2,94.31227111816406,98
Pinatubo,35,10,HGCL2,94.04576110839844,100
Pinatubo,35,10,HGCL2,93.773681640625,102
Pinatubo,35,10,HGCL2,93.48883819580078,104
Pinatubo,35,10,HGCL2,93.19902801513672,106
Pinatubo,35,10,HGCL2,92.90454864501953,108
Pinatubo,35,10,HGCL2,92.60700988769531,110
Pinatubo,35,10,HGCL2,92.2979965209961,112
Pinatubo,35,10,HGCL2,91.9794692993164,114
Pinatubo,35,10,HGCL2,91.65946960449219,116
Pinatubo,35,10,HGCL2,91.33761596679688,118
Pinatubo,35,10,HGCL2,91.00575256347656,120
Pinatubo,35,10,HGCL2,90.65556335449219,122
Pinatubo,35,10,HGCL2,90.2908706665039,124
Pinatubo,35,10,HGCL2,89.93143463134766,126
Pinatubo,35,10,HGCL2,89.57975769042969,128
Pinatubo,35,10,HGCL2,89.22132873535156,130
Pinatubo,35,10,HGCL2,88.83531951904297,132
Pinatubo,35,10,HGCL2,88.43162536621094,134
Pinatubo,35,10,HGCL2,88.03350830078125,136
Pinatubo,35,10,HGCL2,87.64605712890625,138
Pinatubo,35,10,HGCL2,87.25836181640625,140
Pinatubo,35,10,HGCL2,86.86911010742188,142
Pinatubo,35,10,HGCL2,86.46257019042969,144
Pinatubo,35,10,HGCL2,86.03414154052734,146
Pinatubo,35,10,HGCL2,85.61158752441406,148
Pinatubo,35,10,HGCL2,85.22554779052734,150
Pinatubo,35,10,HGCL2,84.86576080322266,152
Pinatubo,35,10,HGCL2,84.49905395507812,154
Pinatubo,35,10,HGCL2,84.12501525878906,156
Pinatubo,35,10,HGCL2,83.74638366699219,158
Pinatubo,35,10,HGCL2,83.37319946289062,160
Pinatubo,35,10,HGCL2,82.98352813720703,162
Pinatubo,35,10,HGCL2,82.58057403564453,164
Pinatubo,35,10,HGCL2,82.16922760009766,166
Pinatubo,35,10,HGCL2,81.77792358398438,168
Pinatubo,35,10,HGCL2,81.3968276977539,170
Pinatubo,35,10,HGCL2,81.0035171508789,172
Pinatubo,35,10,HGCL2,80.62376403808594,174
Pinatubo,35,10,HGCL2,80.24222564697266,176
Pinatubo,35,10,HGCL2,79.8541030883789,178
Pinatubo,35,10,HGCL2,79.47317504882812,180
Pinatubo,45,10,HGCL2,100.12591552734375,2
Pinatubo,45,10,HGCL2,100.12629699707031,4
Pinatubo,45,10,HGCL2,100.12652587890625,6
Pinatubo,45,10,HGCL2,100.12660217285156,8
Pinatubo,45,10,HGCL2,100.12665557861328,10
Pinatubo,45,10,HGCL2,100.126708984375,12
Pinatubo,45,10,HGCL2,100.12673950195312,14
Pinatubo,45,10,HGCL2,100.12679290771484,16
Pinatubo,45,10,HGCL2,100.1268539428711,18
Pinatubo,45,10,HGCL2,100.12694549560547,20
Pinatubo,45,10,HGCL2,100.12699127197266,22
Pinatubo,45,10,HGCL2,100.12705993652344,24
Pinatubo,45,10,HGCL2,100.12710571289062,26
Pinatubo,45,10,HGCL2,100.12712097167969,28
Pinatubo,45,10,HGCL2,100.12713623046875,30
Pinatubo,45,10,HGCL2,100.12715911865234,32
Pinatubo,45,10,HGCL2,100.12715148925781,34
Pinatubo,45,10,HGCL2,100.127197265625,36
Pinatubo,45,10,HGCL2,100.1271743774414,38
Pinatubo,45,10,HGCL2,100.12718963623047,40
Pinatubo,45,10,HGCL2,100.12720489501953,42
Pinatubo,45,10,HGCL2,100.1272201538086,44
Pinatubo,45,10,HGCL2,100.12722778320312,46
Pinatubo,45,10,HGCL2,100.12724304199219,48
Pinatubo,45,10,HGCL2,100.12726593017578,50
Pinatubo,45,10,HGCL2,100.12725067138672,52
Pinatubo,45,10,HGCL2,100.12728118896484,54
Pinatubo,45,10,HGCL2,100.1272964477539,56
Pinatubo,45,10,HGCL2,100.1272964477539,58
Pinatubo,45,10,HGCL2,100.12731170654297,60
Pinatubo,45,10,HGCL2,100.1273193359375,62
Pinatubo,45,10,HGCL2,100.12732696533203,64
Pinatubo,45,10,HGCL2,100.1273422241211,66
Pinatubo,45,10,HGCL2,100.12737274169922,68
Pinatubo,45,10,HGCL2,100.12739562988281,70
